time,datetime,Group4-2_S6_MassFlowRate,Group4-2_S6_FlowVelocity,Group4-2_S6_Volume,Group4-2_S6_VolumetricFlowRate,Group4-2_S6_Mass,Group4-2_S6_Energy,Group4-2_S6_Temperature,Group4-2_S6_Pressure,duration,recording_timestamp
1753116443137,Jul 21 2025 16:47:23.137,8.0699996948242,6.4000000953674,2795.3500976562,6.25,3494.0439453125,118.44803619385,27.0,5.4699997901917,9736,2025-07-21T16:39:32.341962
1753116443147,Jul 21 2025 16:47:23.147,8.1999998092651,6.5,2795.3500976562,6.3499999046326,3494.0439453125,118.44803619385,27.10000038147,5.4800000190735,9617,2025-07-21T16:39:32.341962
1753116443157,Jul 21 2025 16:47:23.157,8.2799997329712,6.5,2795.3500976562,6.4000000953674,3494.0439453125,118.44803619385,27.200000762939,5.4899997711182,9531,2025-07-21T16:39:32.341962
1753116443167,Jul 21 2025 16:47:23.167,8.3699998855591,6.5999999046326,2795.3500976562,6.4800000190735,3494.0439453125,118.44803619385,27.299999237061,5.4899997711182,9583,2025-07-21T16:39:32.382138
1753116443177,Jul 21 2025 16:47:23.177,8.5,6.6999998092651,2795.3500976562,6.5799999237061,3494.0439453125,118.44803619385,27.39999961853,5.5,9781,2025-07-21T16:39:32.382138
1753116443187,Jul 21 2025 16:47:23.187,8.5799999237061,6.8000001907349,2795.3500976562,6.6399998664856,3494.0444335938,118.44803619385,27.5,5.5,9569,2025-07-21T16:39:32.382138
1753116443197,Jul 21 2025 16:47:23.197,8.6099996566772,6.8000001907349,2795.3500976562,6.6700000762939,3494.0444335938,118.44803619385,27.60000038147,5.5100002288818,9878,2025-07-21T16:39:32.382138
1753116443208,Jul 21 2025 16:47:23.208,8.6000003814697,6.8000001907349,2795.3500976562,6.6500000953674,3494.0444335938,118.44803619385,27.700000762939,5.5100002288818,9494,2025-07-21T16:39:32.421136
1753116443217,Jul 21 2025 16:47:23.217,8.5500001907349,6.8000001907349,2795.3500976562,6.6199998855591,3494.0444335938,118.44805145264,27.799999237061,5.5199999809265,9491,2025-07-21T16:39:32.421136
1753116443227,Jul 21 2025 16:47:23.227,8.5100002288818,6.6999998092651,2795.3503417969,6.5900001525879,3494.0444335938,118.44805145264,27.89999961853,5.5300002098083,9744,2025-07-21T16:39:32.421136
1753116443237,Jul 21 2025 16:47:23.237,8.4700002670288,6.6999998092651,2795.3503417969,6.5500001907349,3494.0444335938,118.44805145264,28.0,5.5300002098083,9593,2025-07-21T16:39:32.421136
1753116443247,Jul 21 2025 16:47:23.248,8.3800001144409,6.5999999046326,2795.3503417969,6.4899997711182,3494.0444335938,118.44805145264,28.10000038147,5.5300002098083,9978,2025-07-21T16:39:32.461156
1753116443258,Jul 21 2025 16:47:23.258,8.2799997329712,6.5,2795.3503417969,6.4099998474121,3494.0444335938,118.44805145264,28.200000762939,5.539999961853,8937,2025-07-21T16:39:32.461156
1753116443267,Jul 21 2025 16:47:23.267,8.2200002670288,6.5,2795.3503417969,6.3600001335144,3494.0444335938,118.44805145264,28.299999237061,5.539999961853,10142,2025-07-21T16:39:32.461156
1753116443278,Jul 21 2025 16:47:23.278,8.1899995803833,6.5,2795.3503417969,6.3400001525879,3494.0444335938,118.44805145264,28.39999961853,5.5500001907349,9119,2025-07-21T16:39:32.461156
1753116443288,Jul 21 2025 16:47:23.288,8.1000003814697,6.4000000953674,2795.3503417969,6.2699999809265,3494.044921875,118.44805145264,28.39999961853,5.5500001907349,9532,2025-07-21T16:39:32.501246
1753116443298,Jul 21 2025 16:47:23.298,7.960000038147,6.3000001907349,2795.3503417969,6.1599998474121,3494.044921875,118.44805145264,28.39999961853,5.5599999427795,9126,2025-07-21T16:39:32.501246
1753116443308,Jul 21 2025 16:47:23.308,7.8400001525879,6.1999998092651,2795.3503417969,6.0599999427795,3494.044921875,118.44805145264,28.5,5.5599999427795,8914,2025-07-21T16:39:32.501753
1753116443317,Jul 21 2025 16:47:23.318,7.7199997901917,6.0999999046326,2795.3503417969,5.9699997901917,3494.044921875,118.44805908203,28.5,5.5599999427795,9312,2025-07-21T16:39:32.501805
1753116443328,Jul 21 2025 16:47:23.328,7.6100001335144,6.0,2795.3503417969,5.8899998664856,3494.044921875,118.44805908203,28.5,5.5599999427795,9039,2025-07-21T16:39:32.540448
1753116443337,Jul 21 2025 16:47:23.337,7.5199999809265,5.9000000953674,2795.3503417969,5.8200001716614,3494.044921875,118.44805908203,28.5,5.5700001716614,9023,2025-07-21T16:39:32.540448
1753116443347,Jul 21 2025 16:47:23.347,7.4400000572205,5.9000000953674,2795.3503417969,5.7600002288818,3494.044921875,118.44805908203,28.5,5.5700001716614,9767,2025-07-21T16:39:32.540448
1753116443357,Jul 21 2025 16:47:23.357,7.3200001716614,5.8000001907349,2795.3503417969,5.6700000762939,3494.044921875,118.44805908203,28.60000038147,5.5700001716614,9638,2025-07-21T16:39:32.540448
1753116443367,Jul 21 2025 16:47:23.367,7.1999998092651,5.6999998092651,2795.3505859375,5.5700001716614,3494.044921875,118.44805908203,28.60000038147,5.5799999237061,9758,2025-07-21T16:39:32.580820
1753116443377,Jul 21 2025 16:47:23.377,7.0900001525879,5.5999999046326,2795.3505859375,5.4899997711182,3494.044921875,118.44805908203,28.60000038147,5.5799999237061,9674,2025-07-21T16:39:32.580820
1753116443387,Jul 21 2025 16:47:23.387,6.960000038147,5.5,2795.3505859375,5.3899998664856,3494.044921875,118.44805908203,28.60000038147,5.5799999237061,9231,2025-07-21T16:39:32.581334
1753116443397,Jul 21 2025 16:47:23.397,6.8099999427795,5.4000000953674,2795.3505859375,5.2699999809265,3494.044921875,118.44805908203,28.60000038147,5.5799999237061,9245,2025-07-21T16:39:32.581423
1753116443408,Jul 21 2025 16:47:23.408,6.5999999046326,5.1999998092651,2795.3505859375,5.1100001335144,3494.044921875,118.44805908203,28.60000038147,5.5900001525879,10038,2025-07-21T16:39:32.620543
1753116443419,Jul 21 2025 16:47:23.419,6.4200000762939,5.0999999046326,2795.3505859375,4.9699997901917,3494.044921875,118.44805908203,28.60000038147,5.5900001525879,8723,2025-07-21T16:39:32.620543
1753116443428,Jul 21 2025 16:47:23.428,6.3000001907349,5.0,2795.3505859375,4.8800001144409,3494.044921875,118.44806671143,28.700000762939,5.5900001525879,9537,2025-07-21T16:39:32.620543
1753116443438,Jul 21 2025 16:47:23.438,6.1999998092651,4.9000000953674,2795.3505859375,4.789999961853,3494.044921875,118.44806671143,28.700000762939,5.5900001525879,9502,2025-07-21T16:39:32.620543
1753116443448,Jul 21 2025 16:47:23.448,6.0700001716614,4.8000001907349,2795.3505859375,4.6900000572205,3494.044921875,118.44806671143,28.700000762939,5.5999999046326,9586,2025-07-21T16:39:32.660624
1753116443457,Jul 21 2025 16:47:23.458,5.9200000762939,4.6999998092651,2795.3505859375,4.5799999237061,3494.044921875,118.44806671143,28.700000762939,5.6100001335144,9685,2025-07-21T16:39:32.660624
1753116443467,Jul 21 2025 16:47:23.467,5.75,4.5999999046326,2795.3505859375,4.4499998092651,3494.044921875,118.44806671143,28.700000762939,5.5999999046326,10134,2025-07-21T16:39:32.660624
1753116443478,Jul 21 2025 16:47:23.478,5.5500001907349,4.4000000953674,2795.3505859375,4.3000001907349,3494.044921875,118.44806671143,28.700000762939,5.6100001335144,9578,2025-07-21T16:39:32.660624
1753116443488,Jul 21 2025 16:47:23.488,5.3499999046326,4.1999998092651,2795.3505859375,4.1399998664856,3494.044921875,118.44806671143,28.700000762939,5.6100001335144,9670,2025-07-21T16:39:32.700662
1753116443498,Jul 21 2025 16:47:23.498,5.210000038147,4.0999999046326,2795.3505859375,4.0300002098083,3494.044921875,118.44806671143,28.700000762939,5.6100001335144,9579,2025-07-21T16:39:32.700662
1753116443508,Jul 21 2025 16:47:23.508,5.0900001525879,4.0,2795.3505859375,3.9400000572205,3494.044921875,118.44806671143,28.700000762939,5.6100001335144,10627,2025-07-21T16:39:32.701168
1753116443518,Jul 21 2025 16:47:23.519,4.9800000190735,3.9000000953674,2795.3505859375,3.8499999046326,3494.044921875,118.44806671143,28.700000762939,5.6100001335144,9627,2025-07-21T16:39:32.701323
1753116443528,Jul 21 2025 16:47:23.528,4.8400001525879,3.7999999523163,2795.3505859375,3.75,3494.044921875,118.44806671143,28.700000762939,5.6100001335144,9876,2025-07-21T16:39:32.740074
1753116443539,Jul 21 2025 16:47:23.539,4.6999998092651,3.7000000476837,2795.3505859375,3.6400001049042,3494.044921875,118.44806671143,28.700000762939,5.6199998855591,8841,2025-07-21T16:39:32.740608
1753116443548,Jul 21 2025 16:47:23.548,4.6100001335144,3.5999999046326,2795.3505859375,3.5599999427795,3494.044921875,118.44806671143,28.700000762939,5.6199998855591,9732,2025-07-21T16:39:32.740676
1753116443558,Jul 21 2025 16:47:23.558,4.5100002288818,3.5999999046326,2795.3505859375,3.4900000095367,3494.044921875,118.44806671143,28.700000762939,5.6199998855591,9596,2025-07-21T16:39:32.740676
1753116443568,Jul 21 2025 16:47:23.568,4.3499999046326,3.4000000953674,2795.3508300781,3.3699998855591,3494.0451660156,118.44806671143,28.700000762939,5.6199998855591,9723,2025-07-21T16:39:32.780126
1753116443578,Jul 21 2025 16:47:23.578,4.210000038147,3.2999999523163,2795.3508300781,3.25,3494.0451660156,118.44807434082,28.700000762939,5.6199998855591,9602,2025-07-21T16:39:32.780126
1753116443588,Jul 21 2025 16:47:23.588,4.0900001525879,3.2000000476837,2795.3508300781,3.1600000858307,3494.0451660156,118.44807434082,28.700000762939,5.6300001144409,9534,2025-07-21T16:39:32.780126
1753116443598,Jul 21 2025 16:47:23.598,3.9700000286102,3.0999999046326,2795.3508300781,3.0699999332428,3494.0451660156,118.44807434082,28.700000762939,5.6300001144409,9516,2025-07-21T16:39:32.780126
1753116443608,Jul 21 2025 16:47:23.608,3.8499999046326,3.0,2795.3508300781,2.9800000190735,3494.0451660156,118.44807434082,28.700000762939,5.6199998855591,9566,2025-07-21T16:39:32.820544
1753116443618,Jul 21 2025 16:47:23.618,3.710000038147,2.9000000953674,2795.3508300781,2.8699998855591,3494.0451660156,118.44807434082,28.700000762939,5.6300001144409,9602,2025-07-21T16:39:32.821140
1753116443628,Jul 21 2025 16:47:23.628,3.5899999141693,2.7999999523163,2795.3508300781,2.7799999713898,3494.0451660156,118.44807434082,28.700000762939,5.6199998855591,10575,2025-07-21T16:39:32.821140
1753116443638,Jul 21 2025 16:47:23.638,3.4800000190735,2.7999999523163,2795.3508300781,2.6900000572205,3494.0451660156,118.44807434082,28.700000762939,5.6300001144409,9498,2025-07-21T16:39:32.821140
1753116443648,Jul 21 2025 16:47:23.648,3.3699998855591,2.7000000476837,2795.3508300781,2.6099998950958,3494.0451660156,118.44807434082,28.700000762939,5.6300001144409,9514,2025-07-21T16:39:32.860106
1753116443658,Jul 21 2025 16:47:23.658,3.2699999809265,2.5999999046326,2795.3508300781,2.5299999713898,3494.0451660156,118.44807434082,28.700000762939,5.6300001144409,9520,2025-07-21T16:39:32.860106
1753116443668,Jul 21 2025 16:47:23.668,3.1700000762939,2.5,2795.3508300781,2.4500000476837,3494.0451660156,118.44807434082,28.700000762939,5.6300001144409,9502,2025-07-21T16:39:32.860106
