run_id,model_name,dataset,time_stamp,model_variant,json_path,predictions_file_path
20250825_222025,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250825_222043,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Error_Metrics/ErrorMetrics_20250825_222025_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Prediction_Data/StepPredictions_20250825_222025_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250825_222025,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250825_222208,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Error_Metrics/ErrorMetrics_20250825_222025_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Prediction_Data/StepPredictions_20250825_222025_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250825_222025,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250825_222326,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Error_Metrics/ErrorMetrics_20250825_222025_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Prediction_Data/StepPredictions_20250825_222025_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250825_222025,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250825_222445,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Error_Metrics/ErrorMetrics_20250825_222025_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Prediction_Data/StepPredictions_20250825_222025_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250825_222025,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250825_222605,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Error_Metrics/ErrorMetrics_20250825_222025_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Prediction_Data/StepPredictions_20250825_222025_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250825_222025,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250825_222726,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Error_Metrics/ErrorMetrics_20250825_222025_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Prediction_Data/StepPredictions_20250825_222025_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250825_222025,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250825_222841,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Error_Metrics/ErrorMetrics_20250825_222025_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Prediction_Data/StepPredictions_20250825_222025_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250825_222025,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250825_222957,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Error_Metrics/ErrorMetrics_20250825_222025_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Prediction_Data/StepPredictions_20250825_222025_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250825_222025,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250825_223115,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Error_Metrics/ErrorMetrics_20250825_222025_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Prediction_Data/StepPredictions_20250825_222025_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250825_222025,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250825_223235,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Error_Metrics/ErrorMetrics_20250825_222025_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Prediction_Data/StepPredictions_20250825_222025_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250825_222025,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250825_223356,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Error_Metrics/ErrorMetrics_20250825_222025_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Prediction_Data/StepPredictions_20250825_222025_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250825_222025,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250825_223522,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Error_Metrics/ErrorMetrics_20250825_222025_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Prediction_Data/StepPredictions_20250825_222025_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250825_222025,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250825_223637,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Error_Metrics/ErrorMetrics_20250825_222025_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Prediction_Data/StepPredictions_20250825_222025_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250825_222025,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250825_223754,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Error_Metrics/ErrorMetrics_20250825_222025_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Prediction_Data/StepPredictions_20250825_222025_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250825_222025,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250825_223913,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Error_Metrics/ErrorMetrics_20250825_222025_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Prediction_Data/StepPredictions_20250825_222025_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250825_222025,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250825_224036,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Error_Metrics/ErrorMetrics_20250825_222025_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Prediction_Data/StepPredictions_20250825_222025_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250825_222025,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250825_224201,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Error_Metrics/ErrorMetrics_20250825_222025_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Prediction_Data/StepPredictions_20250825_222025_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250825_222025,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250825_224330,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Error_Metrics/ErrorMetrics_20250825_222025_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Prediction_Data/StepPredictions_20250825_222025_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250825_222025,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250825_224445,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Error_Metrics/ErrorMetrics_20250825_222025_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Prediction_Data/StepPredictions_20250825_222025_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250825_222025,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250825_224603,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Error_Metrics/ErrorMetrics_20250825_222025_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250825_222025/Prediction_Data/StepPredictions_20250825_222025_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
