run_id,model_name,dataset,time_stamp,model_variant,json_path,predictions_file_path
20250824_162853,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250824_162913,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Error_Metrics/ErrorMetrics_20250824_162853_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Prediction_Data/StepPredictions_20250824_162853_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250824_162853,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250824_163040,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Error_Metrics/ErrorMetrics_20250824_162853_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Prediction_Data/StepPredictions_20250824_162853_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250824_162853,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250824_163158,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Error_Metrics/ErrorMetrics_20250824_162853_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Prediction_Data/StepPredictions_20250824_162853_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250824_162853,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250824_163318,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Error_Metrics/ErrorMetrics_20250824_162853_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Prediction_Data/StepPredictions_20250824_162853_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250824_162853,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250824_163440,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Error_Metrics/ErrorMetrics_20250824_162853_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Prediction_Data/StepPredictions_20250824_162853_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250824_162853,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250824_163559,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Error_Metrics/ErrorMetrics_20250824_162853_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Prediction_Data/StepPredictions_20250824_162853_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250824_162853,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250824_163717,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Error_Metrics/ErrorMetrics_20250824_162853_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Prediction_Data/StepPredictions_20250824_162853_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250824_162853,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250824_163837,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Error_Metrics/ErrorMetrics_20250824_162853_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Prediction_Data/StepPredictions_20250824_162853_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250824_162853,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250824_164000,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Error_Metrics/ErrorMetrics_20250824_162853_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Prediction_Data/StepPredictions_20250824_162853_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250824_162853,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250824_164124,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Error_Metrics/ErrorMetrics_20250824_162853_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Prediction_Data/StepPredictions_20250824_162853_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250824_162853,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250824_164243,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Error_Metrics/ErrorMetrics_20250824_162853_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Prediction_Data/StepPredictions_20250824_162853_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250824_162853,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250824_164402,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Error_Metrics/ErrorMetrics_20250824_162853_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Prediction_Data/StepPredictions_20250824_162853_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250824_162853,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250824_164524,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Error_Metrics/ErrorMetrics_20250824_162853_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Prediction_Data/StepPredictions_20250824_162853_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250824_162853,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250824_164650,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Error_Metrics/ErrorMetrics_20250824_162853_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Prediction_Data/StepPredictions_20250824_162853_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250824_162853,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250824_164817,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Error_Metrics/ErrorMetrics_20250824_162853_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Prediction_Data/StepPredictions_20250824_162853_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250824_162853,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250824_164938,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Error_Metrics/ErrorMetrics_20250824_162853_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Prediction_Data/StepPredictions_20250824_162853_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250824_162853,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250824_165059,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Error_Metrics/ErrorMetrics_20250824_162853_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Prediction_Data/StepPredictions_20250824_162853_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250824_162853,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250824_165222,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Error_Metrics/ErrorMetrics_20250824_162853_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Prediction_Data/StepPredictions_20250824_162853_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250824_162853,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250824_165350,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Error_Metrics/ErrorMetrics_20250824_162853_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Prediction_Data/StepPredictions_20250824_162853_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
20250824_162853,Light_XGBoost_Edge,mqtt_data_filtered.csv,20250824_165519,sklearn,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Error_Metrics/ErrorMetrics_20250824_162853_Light_XGBoost_Edge_mqtt_data_filtered__sklearn.json,/home/pi/ML_Edge_Device/Output/Light_XGBOOST/20250824_162853/Prediction_Data/StepPredictions_20250824_162853_Light_XGBOOST_mqtt_data_filtered__sklearn.csv
